segment,timestamp_sec,face_count,head_count,head_up_rate
head_detect_seg021,6.0,11,22,0.4545
head_detect_seg021,7.0,8,21,0.2857
head_detect_seg021,8.0,7,21,0.2857
head_detect_seg021,9.0,11,20,0.4500
head_detect_seg021,10.0,8,24,0.3333
head_detect_seg021,11.0,5,21,0.2381
head_detect_seg021,12.0,7,19,0.2632
head_detect_seg021,13.0,7,19,0.3158
head_detect_seg021,14.0,5,20,0.2500
head_detect_seg021,15.0,7,21,0.3333
head_detect_seg021,16.0,6,21,0.2857
head_detect_seg021,17.0,7,23,0.3043
head_detect_seg021,18.0,7,21,0.2857
head_detect_seg021,19.0,7,21,0.2857
head_detect_seg021,20.0,10,23,0.3043
head_detect_seg021,21.0,9,22,0.4091
head_detect_seg021,22.0,10,21,0.4762
head_detect_seg021,23.0,11,23,0.4783
head_detect_seg021,24.0,11,22,0.5000
head_detect_seg021,25.0,8,21,0.3810
head_detect_seg021,26.0,10,21,0.4286
head_detect_seg021,27.0,13,22,0.5455
head_detect_seg021,28.0,11,22,0.4545
head_detect_seg021,29.0,10,22,0.4091
head_detect_seg021,30.0,14,25,0.4800
head_detect_seg021,31.0,13,25,0.4800
head_detect_seg021,32.0,11,25,0.4000
head_detect_seg021,33.0,8,25,0.3200
head_detect_seg021,34.0,5,24,0.2083
head_detect_seg021,35.0,3,24,0.1250
head_detect_seg021,36.0,7,24,0.2917
head_detect_seg021,37.0,12,24,0.5000
head_detect_seg021,38.0,13,24,0.4583
head_detect_seg021,39.0,16,27,0.5556
head_detect_seg021,40.0,12,24,0.5000
head_detect_seg021,41.0,17,25,0.6000
head_detect_seg021,42.0,13,22,0.5000
head_detect_seg021,43.0,13,27,0.4444
head_detect_seg021,44.0,15,25,0.5600
head_detect_seg021,45.0,12,28,0.4286
head_detect_seg021,46.0,15,25,0.6000
head_detect_seg021,47.0,14,25,0.5600
head_detect_seg021,48.0,10,26,0.3846
head_detect_seg021,49.0,8,18,0.4444
head_detect_seg021,50.1,13,21,0.6190
head_detect_seg021,51.1,10,19,0.5263
head_detect_seg021,52.1,10,21,0.4286
head_detect_seg021,53.1,12,24,0.5000
head_detect_seg021,54.1,15,24,0.6250
head_detect_seg021,55.1,15,24,0.5833
head_detect_seg021,56.1,17,24,0.6667
head_detect_seg021,57.1,14,23,0.6087
head_detect_seg021,58.1,16,22,0.6818
head_detect_seg021,59.1,17,26,0.6154
head_detect_seg021,60.1,14,24,0.5833
head_detect_seg021,61.1,13,22,0.5455
head_detect_seg021,62.1,12,23,0.5217
head_detect_seg021,63.1,15,20,0.6500
head_detect_seg021,64.1,16,22,0.6818
head_detect_seg021,65.1,3,6,0.5000
head_detect_seg021,66.1,0,0,0.0000
head_detect_seg021,67.1,1,1,0.0000
